2014-12-02 06:05:03.927843	1713926427	微博搞笑排行榜	0
2014-12-02 06:05:04.126576	2423763501	正常人办不出这种事儿	0
2014-12-02 06:05:04.318918	1764222885	当时我就震惊了	0
2014-12-02 06:05:04.508286	2430259303	我的前任是个极品	0
2014-12-02 07:05:01.621062	1266321801	姚晨	0
2014-12-02 07:05:01.756639	1191258123	韩寒	0
2014-12-02 07:05:01.891124	1826792401	王思聪	0
2014-12-02 07:05:02.017846	1494848464	宁财神	0
2014-12-02 07:05:02.166767	2123664205	英式没品笑话百科	0
2014-12-02 07:05:02.292331	1788911247	谷大白话	0
2014-12-02 07:05:02.444865	2709577332	Happy张江	0
2014-12-02 07:05:02.596865	3229125510	小野妹子学吐槽	0
2014-12-02 07:05:02.774539	1761179351	留几手	0
2014-12-02 07:05:02.931012	1784473157	中国新闻网	0
2014-12-02 07:05:03.101374	1618051664	头条新闻	0
2014-12-02 07:05:03.260543	1713926427	微博搞笑排行榜	0
2014-12-02 07:05:03.425067	2423763501	正常人办不出这种事儿	0
2014-12-02 07:05:03.598412	1764222885	当时我就震惊了	0
2014-12-02 07:05:03.756593	2430259303	我的前任是个极品	0
2014-12-02 08:05:02.147720	1266321801	姚晨	0
2014-12-02 08:05:02.301072	1191258123	韩寒	0
2014-12-02 08:05:02.453973	1826792401	王思聪	0
2014-12-02 08:05:02.674576	1494848464	宁财神	0
2014-12-02 08:05:02.822816	2123664205	英式没品笑话百科	0
2014-12-02 08:05:03.003284	1788911247	谷大白话	0
2014-12-02 08:05:03.160767	2709577332	Happy张江	0
2014-12-02 08:05:03.304787	3229125510	小野妹子学吐槽	0
2014-12-02 08:05:03.481180	1761179351	留几手	0
2014-12-02 08:05:03.659197	1784473157	中国新闻网	0
2014-12-02 08:05:03.808987	1618051664	头条新闻	0
2014-12-02 08:05:03.970762	1713926427	微博搞笑排行榜	0
2014-12-02 08:05:04.150149	2423763501	正常人办不出这种事儿	0
2014-12-02 08:05:04.311669	1764222885	当时我就震惊了	0
2014-12-02 08:05:04.544776	2430259303	我的前任是个极品	0
2014-12-02 09:05:01.908663	1266321801	姚晨	0
2014-12-02 09:05:02.043467	1191258123	韩寒	0
2014-12-02 09:05:02.330810	1826792401	王思聪	0
2014-12-02 09:05:02.557061	1494848464	宁财神	0
2014-12-02 09:05:02.677896	2123664205	英式没品笑话百科	0
2014-12-02 09:05:02.832359	1788911247	谷大白话	0
2014-12-02 09:05:02.971813	2709577332	Happy张江	0
2014-12-02 09:05:03.090393	3229125510	小野妹子学吐槽	0
2014-12-02 09:05:03.238826	1761179351	留几手	0
2014-12-02 09:05:03.402395	1784473157	中国新闻网	0
2014-12-02 09:05:03.540177	1618051664	头条新闻	0
2014-12-02 09:05:03.703978	1713926427	微博搞笑排行榜	0
2014-12-02 09:05:03.843575	2423763501	正常人办不出这种事儿	0
2014-12-02 09:05:03.992858	1764222885	当时我就震惊了	0
2014-12-02 09:05:04.209090	2430259303	我的前任是个极品	0
2014-12-02 10:05:01.337927	1266321801	姚晨	0
2014-12-02 10:05:01.490382	1191258123	韩寒	0
2014-12-02 10:05:01.716670	1826792401	王思聪	0
2014-12-02 10:05:01.898724	1494848464	宁财神	0
2014-12-02 10:05:02.398012	2123664205	英式没品笑话百科	0
2014-12-02 10:05:02.832601	1788911247	谷大白话	0
2014-12-02 10:05:03.156224	2709577332	Happy张江	0
2014-12-02 10:05:03.328438	3229125510	小野妹子学吐槽	0
2014-12-02 10:05:03.519169	1761179351	留几手	0
2014-12-02 10:05:03.688767	1784473157	中国新闻网	0
2014-12-02 10:05:03.841420	1618051664	头条新闻	0
2014-12-02 10:05:04.087773	1713926427	微博搞笑排行榜	0
2014-12-02 10:05:04.273370	2423763501	正常人办不出这种事儿	0
2014-12-02 10:05:04.436285	1764222885	当时我就震惊了	0
2014-12-02 10:05:04.595724	2430259303	我的前任是个极品	0
2014-12-02 11:05:10.967023	1266321801	姚晨	0
2014-12-02 11:05:11.118008	1191258123	韩寒	0
2014-12-02 11:05:11.246790	1826792401	王思聪	0
2014-12-02 11:05:11.419885	1494848464	宁财神	0
2014-12-02 11:05:11.561742	2123664205	英式没品笑话百科	0
2014-12-02 11:05:11.775632	1788911247	谷大白话	0
2014-12-02 11:05:12.040997	2709577332	Happy张江	0
2014-12-02 11:05:12.187140	3229125510	小野妹子学吐槽	0
2014-12-02 11:05:12.337972	1761179351	留几手	0
2014-12-02 11:05:12.546486	1784473157	中国新闻网	0
2014-12-02 11:05:12.690084	1618051664	头条新闻	0
2014-12-02 11:05:12.815718	1713926427	微博搞笑排行榜	0
2014-12-02 11:05:13.071539	2423763501	正常人办不出这种事儿	0
2014-12-02 11:05:13.329871	1764222885	当时我就震惊了	0
2014-12-02 11:05:13.492887	2430259303	我的前任是个极品	0
2014-12-02 12:05:01.866366	1266321801	姚晨	0
2014-12-02 12:05:02.032586	1191258123	韩寒	0
2014-12-02 12:05:02.260571	1826792401	王思聪	0
2014-12-02 12:05:02.431340	1494848464	宁财神	0
2014-12-02 12:05:02.609216	2123664205	英式没品笑话百科	0
2014-12-02 12:05:02.825747	1788911247	谷大白话	0
2014-12-02 12:05:03.002077	2709577332	Happy张江	0
2014-12-02 12:05:03.164787	3229125510	小野妹子学吐槽	0
2014-12-02 12:05:03.349197	1761179351	留几手	0
2014-12-02 12:05:03.525307	1784473157	中国新闻网	0
2014-12-02 12:05:03.690301	1618051664	头条新闻	0
2014-12-02 12:05:03.942132	1713926427	微博搞笑排行榜	0
2014-12-02 12:05:04.120839	2423763501	正常人办不出这种事儿	0
2014-12-02 12:05:04.302835	1764222885	当时我就震惊了	0
2014-12-02 12:05:04.492004	2430259303	我的前任是个极品	0
2014-12-02 13:05:02.187559	1266321801	姚晨	0
2014-12-02 13:05:02.384200	1191258123	韩寒	0
2014-12-02 13:05:02.571206	1826792401	王思聪	0
2014-12-02 13:05:02.917433	1494848464	宁财神	0
2014-12-02 13:05:03.110600	2123664205	英式没品笑话百科	0
2014-12-02 13:05:03.477095	1788911247	谷大白话	0
2014-12-02 13:05:03.714364	2709577332	Happy张江	0
2014-12-02 13:05:03.907740	3229125510	小野妹子学吐槽	0
2014-12-02 13:05:04.109828	1761179351	留几手	0
2014-12-02 13:05:04.306881	1784473157	中国新闻网	0
2014-12-02 13:05:04.502178	1618051664	头条新闻	0
2014-12-02 13:05:04.703680	1713926427	微博搞笑排行榜	0
2014-12-02 13:05:04.970795	2423763501	正常人办不出这种事儿	0
2014-12-02 13:05:05.179669	1764222885	当时我就震惊了	0
2014-12-02 13:05:05.379313	2430259303	我的前任是个极品	0
2014-12-02 13:33:36.575417	1266321801	姚晨	2
2014-12-02 13:33:36.717401	1191258123	韩寒	0
2014-12-02 13:33:36.920514	1826792401	王思聪	0
2014-12-02 13:33:37.275654	1494848464	宁财神	10
2014-12-02 13:33:37.996592	2123664205	英式没品笑话百科	11
2014-12-02 13:33:38.371041	1788911247	谷大白话	10
2014-12-02 13:33:38.845420	2709577332	Happy张江	10
2014-12-02 13:33:39.667642	3229125510	小野妹子学吐槽	13
2014-12-02 13:33:40.020421	1761179351	留几手	1
2014-12-02 13:33:41.231257	1784473157	中国新闻网	32
2014-12-02 13:33:42.938495	1618051664	头条新闻	49
2014-12-02 13:33:43.487186	1713926427	微博搞笑排行榜	10
2014-12-02 13:33:43.986343	2423763501	正常人办不出这种事儿	10
2014-12-02 13:33:46.347891	1764222885	当时我就震惊了	51
2014-12-02 13:33:46.985683	2430259303	我的前任是个极品	13
2014-12-02 14:05:01.719278	1266321801	姚晨	0
2014-12-02 14:05:01.842341	1191258123	韩寒	0
2014-12-02 14:05:02.042858	1826792401	王思聪	0
2014-12-02 14:05:02.332575	1494848464	宁财神	1
2014-12-02 14:05:02.627829	2123664205	英式没品笑话百科	1
2014-12-02 14:05:02.763364	1788911247	谷大白话	0
2014-12-02 14:05:03.045381	2709577332	Happy张江	2
2014-12-02 14:05:03.363341	3229125510	小野妹子学吐槽	2
2014-12-02 14:05:03.518431	1761179351	留几手	0
2014-12-02 14:05:03.818501	1784473157	中国新闻网	2
2014-12-02 14:05:04.102016	1618051664	头条新闻	1
2014-12-02 14:05:04.385160	1713926427	微博搞笑排行榜	2
2014-12-02 14:05:04.672966	2423763501	正常人办不出这种事儿	1
2014-12-02 14:05:04.950145	1764222885	当时我就震惊了	1
2014-12-02 14:05:05.256553	2430259303	我的前任是个极品	1
2014-12-02 16:05:01.887680	1266321801	姚晨	0
2014-12-02 16:05:02.127688	1191258123	韩寒	0
2014-12-02 16:05:02.304289	1826792401	王思聪	0
2014-12-02 16:05:02.705256	1494848464	宁财神	7
2014-12-02 16:05:02.883159	2123664205	英式没品笑话百科	0
2014-12-02 16:05:03.050292	1788911247	谷大白话	0
2014-12-02 16:05:03.471794	2709577332	Happy张江	5
2014-12-02 16:05:04.173596	3229125510	小野妹子学吐槽	3
2014-12-02 16:05:04.344649	1761179351	留几手	0
2014-12-02 16:05:04.757707	1784473157	中国新闻网	4
2014-12-02 16:05:05.121374	1618051664	头条新闻	3
2014-12-02 16:05:05.548013	1713926427	微博搞笑排行榜	6
